,Acatitla,Aculco,Agrícola Oriental,Allende,Apatlaco,Aquiles Serdán,Aragón,Atlalilco,Auditorio,Autobuses del Norte,Balbuena,Balderas,Barranca del Muerto,Bellas Artes,Bondojito,Bosque de Aragón,Boulevard Puerto Aéreo,Buenavista,Calle 11,Camarones,Canal de San Juan,Canal del Norte,Candelaria,Centro Médico,Cerro de la Estrella,Chabacano,Chapultepec,Chilpancingo,Ciudad Deportiva,Colegio Militar,Constitución de 1917,Constituyentes,Consulado,Copilco,Coyoacán,Coyuya,Cuatro Caminos,Cuauhtémoc,Cuitláhuac,Culhuacán,Deportivo 18 de Marzo,Deportivo Oceanía,División del Norte,Doctores,Eduardo Molina,Eje Central,El Rosario,Ermita,Escuadrón 201,Etiopía/Plaza de la Transparencia,Eugenia,Ferrería/Arena Ciudad de México,Fray Servando,Garibaldi/Lagunilla,General Anaya,Gomez Farías,Guelatao,Guerrero,Hangares,Hidalgo,Hospital 20 de Noviembre,Hospital General,Indios Verdes,Instituto del Petróleo,Insurgentes,Insurgentes Sur,Isabel La Católica,Iztacalco,Iztapalapa,Jamaica,Juanacatlán,Juárez,La Raza,La Viga,La Villa/Basílica,Lagunilla,Lindavista,Lomas Estrella,Lázaro Cárdenas,Martín Carrera,Merced,Mexicaltzingo,Miguel Ángel de Quevedo,Misterios,Mixcoac,Mixhiuca,Moctezuma,Morelos,Nativitas,Niños Héroes/Poder Judicial CDMX,Nopalera,Normal,Norte 45,Obrera,Observatorio,Oceanía,Olivos,Panteones,Pantitlán,Parque de los Venados,Patriotismo,Periferico Oriente,Peñón Viejo,Pino Suárez,Polanco,Politécnico,Popotla,Portales,Potrero,Puebla,Refinería,Revolución,Ricardo Flores Magón,Romero Rubio,Salto del Agua,San Andres Tomatlán,San Antonio,San Antonio Abad,San Cosme,San Joaquín,San Juan de Letrán,San Lázaro,San Pedro de Los Pinos,Santa Anita,Santa Marta,Sevilla,Tacuba,Tacubaya,Talismán,Tasqueña,Tepalcates,Tepito,Terminal Aérea,Tezonco,Tezozómoc,Tlaltenco,Tlatelolco,Tláhuac,UAM Azcapotzalco,UAM-I,Universidad,Valle Gómez,Vallejo,Velódromo,Viaducto,Villa de Aragón,Villa de Cortés,Viveros/Derechos Humanos,Xola,Zapata,Zapotitlán,Zaragoza,Zócalo/Tenochtitlan
Escuadrón 201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126956757195393,0.0,0.0,0.126956757195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011159116765490033,0.0,0.0,0.0,0.126956757195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020809900681030606,0.0,0.0,0.126956757195393,0.016337169683968488,0.0,0.02761980872886018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022769825567945177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126956757195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126956757195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012606878204954652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126956757195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etiopía/Plaza de la Transparencia,0.0,0.0,0.0,0.01011874858504474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932890335310373,0.0,0.0,0.0,0.0,0.0,0.007016870439377965,0.0,0.0,0.0,0.0,0.007043920875583709,0.015287451757743546,0.0,0.014156063306764409,0.04010853511603077,0.0,0.0,0.04010853511603077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016063167905065397,0.0,0.0,0.008259314039584641,0.0,0.0,0.04010853511603077,0.0,0.0,0.0,0.015288789732381946,0.0,0.0,0.04010853511603077,0.0,0.04010853511603077,0.019948217465677896,0.0,0.0,0.0,0.010759660473492765,0.04010853511603077,0.013163186706897024,0.04010853511603077,0.0,0.01384906063597767,0.0,0.007049347515215111,0.04010853511603077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010853511603077,0.0,0.017970328928321788,0.04010853511603077,0.04010853511603077,0.0,0.0,0.0,0.006592637852308619,0.0,0.0,0.017125218483593503,0.0,0.0,0.0,0.0,0.013145019127794678,0.021012836047133734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005500285978618953,0.04010853511603077,0.0,0.04010853511603077,0.0,0.0,0.0,0.0,0.014713319216302334,0.0,0.04010853511603077,0.0,0.04010853511603077,0.0,0.0,0.04010853511603077,0.0,0.0,0.0,0.0,0.0,0.0,0.04010853511603077,0.04010853511603077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01905003250325547
Eugenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02793424823075007,0.0,0.024700014360959026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092619244457536,0.0,0.0,0.0,0.0,0.021364199237106786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210154603023855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023504854027481682,0.02262266594784778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015667572798129303,0.0,0.008175712992601404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210154603023855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017398312433594854,0.0,0.0,0.0,0.0,0.010117788017241953,0.0,0.0,0.0,0.0,0.0,0.1210154603023855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029978632714085032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175734065185499,0.0,0.0,0.0,0.1210154603023855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210154603023855,0.0,0.0,0.1210154603023855,0.0397597043294587
Ferrería/Arena Ciudad de México,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016824512495191554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012974233861866134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014253673417384094,0.0,0.0,0.0,0.0,0.029221489431133847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183293018477431,0.19868607308754888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019103915361520632,0.0,0.034415373410416415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39737214617509775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026629579487517444,0.0,0.19868607308754888,0.0
Fray Servando,0.0,0.14277588956636542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325265497017562,0.0,0.02307611891213479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14277588956636542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023217339538307052,0.14277588956636542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027806174483871612,0.0,0.0,0.0,0.0,0.011539797995881127,0.0,0.0,0.0,0.14277588956636542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025178681969856846,0.0,0.0,0.14277588956636542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14277588956636542,0.0,0.0,0.0,0.0
Garibaldi/Lagunilla,0.015753004442214003,0.0,0.031506008884428005,0.0,0.015753004442214003,0.0,0.0,0.0031727005583206706,0.0037297034768243877,0.0,0.0,0.0038714519245212765,0.0,0.0053096526870959025,0.0,0.0,0.015753004442214003,0.00277065387439467,0.015753004442214003,0.0,0.0,0.0,0.0,0.008116953004452764,0.031506008884428005,0.0029176411827181305,0.015753004442214003,0.0034713484252835115,0.0,0.0,0.008646731211391348,0.0,0.0,0.015753004442214003,0.015753004442214003,0.0,0.0,0.0,0.0,0.0,0.006509317866116746,0.0,0.015753004442214003,0.015753004442214003,0.0,0.0,0.0,0.006103122147246491,0.0,0.0,0.015753004442214003,0.0,0.015753004442214003,0.002748891582747609,0.015753004442214003,0.015753004442214003,0.0,0.004288395685022918,0.0,0.004292400635599439,0.0,0.0,0.013432979669852674,0.0,0.0,0.031506008884428005,0.031506008884428005,0.015753004442214003,0.0,0.0,0.015753004442214003,0.031506008884428005,0.0,0.015753004442214003,0.0,0.015753004442214003,0.0,0.0,0.0,0.0,0.00289038059134198,0.015753004442214003,0.015753004442214003,0.0,0.009848959969265587,0.015753004442214003,0.0,0.0,0.031506008884428005,0.0036792485737004916,0.015753004442214003,0.0,0.0,0.0,0.0,0.007663530993806915,0.0,0.0,0.012416562742053829,0.015753004442214003,0.0,0.015753004442214003,0.0,0.005315728602837919,0.0,0.015753004442214003,0.0,0.031506008884428005,0.0,0.015753004442214003,0.015753004442214003,0.0031114250285255688,0.0,0.0,0.002670377689968156,0.0,0.0,0.0044552138655117824,0.0,0.015753004442214003,0.015753004442214003,0.004313752913874346,0.0,0.0,0.0,0.015753004442214003,0.004602239061156038,0.00496351713189504,0.0,0.002987147920987473,0.015753004442214003,0.0,0.0,0.015753004442214003,0.0,0.0,0.031506008884428005,0.031506008884428005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015753004442214003,0.031506008884428005,0.009066492253011753,0.015753004442214003,0.0,0.007724243293131984
General Anaya,0.08802491731280754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020126353251776127,0.0,0.0,0.0,0.0,0.00975164100635858,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.021492143296918054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.0,0.03184866907134494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117080334360624,0.0,0.011526919081011569,0.0,0.0,0.01508395993299605,0.0,0.014846046676303796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.015537201222635553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006568430210444303,0.0,0.08802491731280754,0.0,0.0,0.01426907781447947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.01173020300383443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.0,0.0,0.0,0.0,0.08802491731280754,0.0,0.0,0.0,0.0,0.0,0.012531077946569297,0.0,0.0,0.010755988233997748
Gomez Farías,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020588972545551767,0.0,0.019116893935942465,0.0,0.0,0.0,0.015242559811203515,0.0,0.08940679480004224,0.0,0.0,0.0,0.0,0.0,0.008172313283874843,0.0,0.01902009022254908,0.0,0.0,0.01614483122544975,0.0,0.0,0.0,0.08940679480004224,0.0,0.0,0.017748706469665598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940679480004224,0.0,0.0,0.0,0.011855591431338708,0.0,0.08940679480004224,0.015284893624907914,0.0,0.0,0.0,0.0,0.0,0.0,0.08940679480004224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940679480004224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143677585079521,0.0,0.0,0.006722242166154974,0.0,0.0,0.0,0.0,0.007576114070921287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241143582395949,0.0,0.0,0.014636001924811348,0.0,0.0,0.0,0.0,0.08940679480004224,0.0,0.011957141775604085,0.0,0.0,0.0,0.0,0.012865918923347264,0.041034175856427886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08940679480004224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guelatao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01604496752046667,0.018757142388864976,0.0,0.0,0.0,0.0,0.009132349291305157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02039517056178892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.0,0.08224684286151421,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08224684286151421,0.0,0.0,0.01096909342265032,0.0,0.01092410784779108,0.0,0.0,0.014201623894721212,0.0,0.01430028161984188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015190772692853672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018515652731440905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027505387149487418,0.0,0.0,0.0,0.0,0.013352337140587723,0.014678929192417268,0.0,0.0,0.08224684286151421,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01656586941517693,0.0,0.029188951030718006,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08224684286151421,0.0,0.0,0.0,0.010055778346260027
Guerrero,0.0,0.0,0.010302364087722584,0.0,0.0,0.0,0.020604728175445168,0.002076399539262115,0.002445522836705604,0.020604728175445168,0.010302364087722584,0.003804087719238538,0.020604728175445168,0.013523166592878902,0.0,0.0,0.0,0.010695850691866248,0.0,0.0,0.0,0.0,0.0018440108326809891,0.007978279643942258,0.010302364087722584,0.012814763485152399,0.010302364087722584,0.006746965373469829,0.0,0.0,0.0038286833661332824,0.010302364087722584,0.0,0.0,0.0,0.03090709226316775,0.010302364087722584,0.0021373500043539158,0.0,0.010302364087722584,0.010528922576120654,0.0,0.010302364087722584,0.0,0.0,0.0,0.002126782759502124,0.007947346980575672,0.0,0.0,0.0,0.0,0.0,0.001798545361591495,0.0,0.010302364087722584,0.020604728175445168,0.012311579284161824,0.0,0.01786431405951381,0.0,0.03090709226316775,0.007191377190363436,0.010302364087722584,0.0054556809606598694,0.0,0.010302364087722584,0.010302364087722584,0.0,0.020604728175445168,0.0,0.03090709226316775,0.003929600872557207,0.0,0.0,0.010302364087722584,0.0,0.010302364087722584,0.0,0.010302364087722584,0.0074943477133307505,0.0,0.0,0.0,0.008112018233955682,0.0,0.0,0.010302364087722584,0.0,0.004792931240744295,0.0,0.03090709226316775,0.0,0.0,0.041209456350890336,0.008368965756018368,0.0,0.020604728175445168,0.016896498410697444,0.0,0.010302364087722584,0.0,0.0,0.015082014034306725,0.005602789576941296,0.0,0.0,0.010302364087722584,0.0,0.010302364087722584,0.0,0.004047501922059675,0.0,0.0,0.006889979160201346,0.0,0.0,0.005810243361890868,0.020604728175445168,0.010302364087722584,0.010302364087722584,0.0056063157078238505,0.010302364087722584,0.010302364087722584,0.010302364087722584,0.03090709226316775,0.013208800573494694,0.007506833454248899,0.0,0.0076876875034443525,0.0,0.010302364087722584,0.0,0.0,0.0,0.010302364087722584,0.03090709226316775,0.010302364087722584,0.0,0.0,0.010302364087722584,0.0,0.0,0.010302364087722584,0.020604728175445168,0.0,0.010302364087722584,0.0,0.020604728175445168,0.014591235410215581,0.0,0.0,0.010087121669314737
Hangares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04800507481506341,0.0,0.023180729971465218,0.0,0.0,0.0,0.036287113473706195,0.0,0.0,0.0,0.0,0.0,0.02705302577020203,0.0,0.01966925887151609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22166700804749134,0.0,0.0,0.0,0.22166700804749134,0.0,0.0,0.0,0.0,0.0,0.038757531027415866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014671124624089867,0.0,0.0,0.0,0.0,0.06338708866650822,0.0,0.0,0.0,0.0,0.22166700804749134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161608608302092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022276758931191836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025550408876157844
Hidalgo,0.003453095602692894,0.0,0.006906191205385788,0.012997496944868927,0.0,0.0,0.003453095602692894,0.006189070459364024,0.004882432687448096,0.003453095602692894,0.003453095602692894,0.01633062240987092,0.010359286808078693,0.012836205338577432,0.0,0.0,0.006906191205385788,0.009620772660603601,0.003453095602692894,0.003453095602692894,0.006906191205385788,0.0,0.004312662709316303,0.005844252384580772,0.003453095602692894,0.011156682939799439,0.013812382410771576,0.00227109420699931,0.006906191205385788,0.003453095602692894,0.00760700292449417,0.003453095602692894,0.003453095602692894,0.01726547801346447,0.006906191205385788,0.006906191205385788,0.003453095602692894,0.002854917780158453,0.0,0.006906191205385788,0.004305302869468074,0.013812382410771576,0.010359286808078693,0.003453095602692894,0.0,0.006906191205385788,0.0035417672748772155,0.0013546651921283904,0.0,0.0013612524118856964,0.003453095602692894,0.003453095602692894,0.0,0.008879696852880556,0.006906191205385788,0.006906191205385788,0.010359286808078693,0.011037989542692906,0.0,0.014866893433080416,0.006906191205385788,0.0,0.004863618600087445,0.010359286808078693,0.006715964636900117,0.003453095602692894,0.013812382410771576,0.013812382410771576,0.010359286808078693,0.006906191205385788,0.0,0.010359286808078693,0.003954908152123086,0.0,0.003453095602692894,0.003453095602692894,0.006906191205385788,0.0,0.010359286808078693,0.006906191205385788,0.006287481235218669,0.006906191205385788,0.024171669218850243,0.003453095602692894,0.008173142377926344,0.013812382410771576,0.013812382410771576,0.003453095602692894,0.006906191205385788,0.007182294174676489,0.0,0.006906191205385788,0.003453095602692894,0.006906191205385788,0.010359286808078693,0.00397981639045752,0.003453095602692894,0.010359286808078693,0.012606021057568598,0.010359286808078693,0.006906191205385788,0.010359286808078693,0.006906191205385788,0.014426640994821998,0.0068703737037705305,0.003453095602692894,0.0,0.027624764821543153,0.010359286808078693,0.013812382410771576,0.003453095602692894,0.0033977237221620494,0.003453095602692894,0.010359286808078693,0.005797024209784897,0.0,0.010359286808078693,0.012479069186317361,0.003453095602692894,0.01726547801346447,0.01726547801346447,0.0033216351063195025,0.003453095602692894,0.0,0.003453095602692894,0.003453095602692894,0.00995663722857836,0.012386723622228594,0.0,0.003926966127680696,0.010359286808078693,0.0,0.003453095602692894,0.003453095602692894,0.003453095602692894,0.0,0.010359286808078693,0.010359286808078693,0.003453095602692894,0.006906191205385788,0.024171669218850243,0.0,0.0,0.0,0.010359286808078693,0.01726547801346447,0.013812382410771576,0.0,0.0,0.011834334088145765,0.0,0.010359286808078693,0.011704245810093631
Hospital 20 de Noviembre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10498007620159247,0.0,0.0,0.011458704931433908,0.0,0.0,0.10498007620159247,0.0,0.0,0.10498007620159247,0.0,0.0,0.0,0.0,0.0,0.009446017375795692,0.0,0.0,0.0,0.0,0.018429565378232184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10498007620159247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020578627481443842,0.0,0.0,0.0,0.0,0.0,0.0,0.017479373124496985,0.0,0.0,0.0,0.0,0.0,0.013473313808052332,0.0,0.0,0.0,0.0,0.0,0.10498007620159247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10498007620159247,0.0,0.0,0.0,0.0,0.01613113921227132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016475681851972263,0.0,0.0,0.007736956587871262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10498007620159247,0.10498007620159247,0.0,0.0,0.0,0.0,0.0,0.0,0.028950010635690193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hospital General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.0,0.0,0.0,0.0,0.0,0.022566117912821256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.0,0.018871614358500204,0.0,0.0,0.017902338693000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006433335197866031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19073664767405143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.02507382334094368,0.0,0.0,0.0,0.0,0.021447753301768718,0.01677515082290628,0.0,0.0,0.09536832383702572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012614951838962038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.0,0.0,0.0,0.09536832383702572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indios Verdes,0.0,0.0,0.021284601759941263,0.005403278708262218,0.0,0.0,0.0,0.00426093764220276,0.0,0.021284601759941263,0.0,0.02004199152374356,0.021284601759941263,0.0024323690664483835,0.0,0.0,0.06385380527982379,0.0,0.0,0.0,0.021284601759941263,0.0,0.003805074519641747,0.01100000578856466,0.0,0.013323469406633204,0.0,0.0046498544746497155,0.021284601759941263,0.0,0.01892549999834227,0.0,0.0,0.0,0.042569203519882526,0.0,0.0,0.0,0.0,0.021284601759941263,0.004432824981431246,0.0,0.042569203519882526,0.0,0.0,0.0,0.01279990443342155,0.012257797789482569,0.0,0.0,0.0,0.021284601759941263,0.0,0.010846122998957475,0.0,0.0,0.0,0.014214251634913392,0.0,0.02417543864728823,0.0,0.0,0.0315645093025971,0.0,0.01470337764016322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008035877814627548,0.0,0.0,0.021284601759941263,0.0,0.0,0.0,0.0,0.015027649566468935,0.021284601759941263,0.042569203519882526,0.021284601759941263,0.006755379851769461,0.021284601759941263,0.0,0.0,0.0,0.009777481719305,0.0,0.0,0.0,0.0,0.0,0.013733645648972583,0.0,0.0,0.016854796463532006,0.0,0.0,0.0,0.0,0.015694255761185688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007063542254470109,0.0,0.021284601759941263,0.01187363234048143,0.0,0.0,0.0,0.0058043896966086935,0.0,0.0,0.021284601759941263,0.0,0.01810565695081612,0.011003264884817536,0.0,0.004037492713184688,0.0,0.0,0.021284601759941263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042569203519882526,0.0,0.0,0.0,0.042569203519882526,0.021284601759941263,0.0,0.021284601759941263,0.0,0.0062056417154236244,0.0,0.021284601759941263,0.0026525312633552123
